event_id,timestamp,gateway,user,src_ip,assigned_ip,action,result,mfa,geo,device_id,raw
vpn-20260706-007068,2026-07-05T23:56:15+08:00,vpn-gw-01,zhang.wei,203.0.113.233,10.20.25.165,reauth,success,passed,CN-Beijing,dev-2252,vpn user=zhang.wei result=success
vpn-20260706-000054,2026-07-05T23:57:02+08:00,vpn-gw-01,wang.mei,203.0.113.233,10.20.25.91,logout,success,passed,CN-Hangzhou,dev-6807,vpn user=wang.mei result=success
vpn-20260706-004458,2026-07-05T23:57:22+08:00,vpn-gw-01,wang.mei,198.51.100.157,10.20.25.13,login,success,passed,CN-Hangzhou,dev-2999,vpn user=wang.mei result=success
vpn-20260706-008880,2026-07-05T23:58:00+08:00,vpn-gw-01,chen.yu,198.51.100.144,10.20.25.42,reauth,success,passed,CN-Beijing,dev-2538,vpn user=chen.yu result=success
vpn-20260706-001960,2026-07-05T23:58:07+08:00,vpn-gw-01,zhang.wei,198.51.100.155,10.20.25.119,logout,success,passed,SG-Singapore,dev-2980,vpn user=zhang.wei result=success
vpn-20260706-005460,2026-07-05T23:58:26+08:00,vpn-gw-01,liu.qiang,198.51.100.204,10.20.25.125,login,success,passed,CN-Beijing,dev-4984,vpn user=liu.qiang result=success
vpn-20260706-013795,2026-07-05T23:58:43+08:00,vpn-gw-01,svc_backup,203.0.113.189,10.20.25.39,reauth,success,passed,CN-Beijing,dev-7543,vpn user=svc_backup result=success
vpn-20260706-011018,2026-07-05T23:58:53+08:00,vpn-gw-01,wang.mei,203.0.113.104,10.20.25.203,login,success,passed,JP-Tokyo,dev-3258,vpn user=wang.mei result=success
vpn-20260706-013667,2026-07-05T23:58:59+08:00,vpn-gw-01,wang.mei,203.0.113.193,10.20.25.103,reauth,success,passed,CN-Shanghai,dev-1488,vpn user=wang.mei result=success
vpn-20260706-000665,2026-07-06T00:00:10+08:00,vpn-gw-01,wang.mei,203.0.113.235,10.20.25.209,login,success,passed,CN-Beijing,dev-7779,vpn user=wang.mei result=success
vpn-20260706-015149,2026-07-06T00:00:16+08:00,vpn-gw-01,chen.yu,192.0.2.68,10.20.25.29,reauth,success,passed,JP-Tokyo,dev-1122,vpn user=chen.yu result=success
vpn-20260706-009062,2026-07-06T00:00:52+08:00,vpn-gw-01,svc_backup,203.0.113.145,10.20.25.135,logout,success,passed,JP-Tokyo,dev-4494,vpn user=svc_backup result=success
vpn-20260706-010733,2026-07-06T00:00:56+08:00,vpn-gw-01,chen.yu,198.51.100.153,10.20.25.24,login,success,passed,CN-Shenzhen,dev-3319,vpn user=chen.yu result=success
vpn-20260706-013395,2026-07-06T00:01:03+08:00,vpn-gw-01,admin.li,198.51.100.92,10.20.25.16,login,success,passed,JP-Tokyo,dev-6697,vpn user=admin.li result=success
vpn-20260706-009656,2026-07-06T00:01:25+08:00,vpn-gw-01,wang.mei,203.0.113.54,10.20.25.191,logout,success,passed,CN-Shenzhen,dev-8688,vpn user=wang.mei result=success
vpn-20260706-002794,2026-07-06T00:01:34+08:00,vpn-gw-01,liu.qiang,203.0.113.144,10.20.25.233,logout,success,passed,SG-Singapore,dev-6478,vpn user=liu.qiang result=success
vpn-20260706-007307,2026-07-06T00:01:50+08:00,vpn-gw-01,zhang.wei,198.51.100.21,,login,failed,failed,CN-Beijing,dev-9374,vpn user=zhang.wei result=failed
vpn-20260706-011453,2026-07-06T00:02:08+08:00,vpn-gw-01,svc_backup,203.0.113.10,,reauth,failed,failed,CN-Shanghai,dev-7725,vpn user=svc_backup result=failed
vpn-20260706-003547,2026-07-06T00:02:33+08:00,vpn-gw-01,zhang.wei,198.51.100.23,10.20.25.229,logout,success,passed,CN-Shenzhen,dev-6164,vpn user=zhang.wei result=success
vpn-20260706-013289,2026-07-06T00:02:59+08:00,vpn-gw-01,zhang.wei,192.0.2.64,10.20.25.34,reauth,success,passed,SG-Singapore,dev-8508,vpn user=zhang.wei result=success
vpn-20260706-013482,2026-07-06T00:03:48+08:00,vpn-gw-01,svc_backup,203.0.113.67,10.20.25.217,login,success,passed,SG-Singapore,dev-6825,vpn user=svc_backup result=success
vpn-20260706-000914,2026-07-06T00:03:52+08:00,vpn-gw-01,wang.mei,203.0.113.67,10.20.25.79,reauth,success,passed,JP-Tokyo,dev-7329,vpn user=wang.mei result=success
vpn-20260706-010072,2026-07-06T00:04:43+08:00,vpn-gw-01,svc_backup,192.0.2.132,10.20.25.95,reauth,success,passed,CN-Shanghai,dev-3937,vpn user=svc_backup result=success
vpn-20260706-003882,2026-07-06T00:04:57+08:00,vpn-gw-01,zhang.wei,203.0.113.128,10.20.25.121,reauth,success,passed,JP-Tokyo,dev-1402,vpn user=zhang.wei result=success
vpn-20260706-000924,2026-07-06T00:05:13+08:00,vpn-gw-01,chen.yu,203.0.113.77,,login,failed,timeout,JP-Tokyo,dev-4060,vpn user=chen.yu result=failed
vpn-20260706-002304,2026-07-06T00:05:31+08:00,vpn-gw-01,admin.li,203.0.113.228,10.20.25.214,login,success,passed,SG-Singapore,dev-3666,vpn user=admin.li result=success
vpn-20260706-004671,2026-07-06T00:05:57+08:00,vpn-gw-01,wang.mei,203.0.113.54,,login,failed,timeout,JP-Tokyo,dev-7984,vpn user=wang.mei result=failed
vpn-20260706-002274,2026-07-06T00:06:02+08:00,vpn-gw-01,svc_backup,192.0.2.108,,logout,failed,failed,SG-Singapore,dev-8166,vpn user=svc_backup result=failed
vpn-20260706-011912,2026-07-06T00:06:14+08:00,vpn-gw-01,svc_backup,203.0.113.91,10.20.25.191,logout,success,passed,JP-Tokyo,dev-9663,vpn user=svc_backup result=success
vpn-20260706-014951,2026-07-06T00:06:24+08:00,vpn-gw-01,chen.yu,198.51.100.19,,logout,failed,failed,JP-Tokyo,dev-3165,vpn user=chen.yu result=failed
vpn-20260706-005622,2026-07-06T00:06:41+08:00,vpn-gw-01,liu.qiang,198.51.100.117,10.20.25.165,login,success,passed,JP-Tokyo,dev-7526,vpn user=liu.qiang result=success
vpn-20260706-008867,2026-07-06T00:07:19+08:00,vpn-gw-01,chen.yu,203.0.113.13,10.20.25.143,login,success,passed,JP-Tokyo,dev-9710,vpn user=chen.yu result=success
vpn-20260706-003022,2026-07-06T00:08:04+08:00,vpn-gw-01,chen.yu,203.0.113.183,,reauth,failed,timeout,CN-Hangzhou,dev-9657,vpn user=chen.yu result=failed
vpn-20260706-013798,2026-07-06T00:08:22+08:00,vpn-gw-01,liu.qiang,198.51.100.167,10.20.25.155,login,success,passed,CN-Hangzhou,dev-9054,vpn user=liu.qiang result=success
vpn-20260706-007369,2026-07-06T00:08:28+08:00,vpn-gw-01,svc_backup,198.51.100.100,10.20.25.105,reauth,success,passed,JP-Tokyo,dev-2105,vpn user=svc_backup result=success
vpn-20260706-004657,2026-07-06T00:09:05+08:00,vpn-gw-01,admin.li,203.0.113.11,10.20.25.145,logout,success,passed,CN-Shenzhen,dev-2647,vpn user=admin.li result=success
vpn-20260706-001145,2026-07-06T00:09:26+08:00,vpn-gw-01,chen.yu,203.0.113.170,10.20.25.79,logout,success,passed,CN-Beijing,dev-8090,vpn user=chen.yu result=success
vpn-20260706-000465,2026-07-06T00:09:30+08:00,vpn-gw-01,wang.mei,203.0.113.114,10.20.25.199,login,success,passed,JP-Tokyo,dev-9227,vpn user=wang.mei result=success
vpn-20260706-015420,2026-07-06T00:09:40+08:00,vpn-gw-01,wang.mei,203.0.113.199,10.20.25.40,reauth,success,passed,CN-Beijing,dev-9015,vpn user=wang.mei result=success
vpn-20260706-006193,2026-07-06T00:09:59+08:00,vpn-gw-01,zhang.wei,203.0.113.234,10.20.25.106,reauth,success,passed,CN-Shanghai,dev-5055,vpn user=zhang.wei result=success
vpn-20260706-003844,2026-07-06T00:10:19+08:00,vpn-gw-01,liu.qiang,203.0.113.215,10.20.25.16,logout,success,passed,CN-Shanghai,dev-3311,vpn user=liu.qiang result=success
vpn-20260706-002272,2026-07-06T00:11:25+08:00,vpn-gw-01,liu.qiang,203.0.113.150,10.20.25.228,logout,success,passed,JP-Tokyo,dev-4399,vpn user=liu.qiang result=success
vpn-20260706-003856,2026-07-06T00:12:03+08:00,vpn-gw-01,zhang.wei,198.51.100.17,10.20.25.76,reauth,success,passed,CN-Beijing,dev-1702,vpn user=zhang.wei result=success
vpn-20260706-000346,2026-07-06T00:13:26+08:00,vpn-gw-01,admin.li,203.0.113.213,10.20.25.238,logout,success,passed,CN-Shenzhen,dev-1404,vpn user=admin.li result=success
vpn-20260706-001454,2026-07-06T00:13:57+08:00,vpn-gw-01,chen.yu,203.0.113.78,10.20.25.156,logout,success,passed,CN-Shenzhen,dev-7411,vpn user=chen.yu result=success
vpn-20260706-000520,2026-07-06T00:14:30+08:00,vpn-gw-01,zhang.wei,192.0.2.65,10.20.25.222,reauth,success,passed,JP-Tokyo,dev-1039,vpn user=zhang.wei result=success
vpn-20260706-003046,2026-07-06T00:15:31+08:00,vpn-gw-01,wang.mei,198.51.100.70,10.20.25.166,logout,success,passed,CN-Beijing,dev-4586,vpn user=wang.mei result=success
vpn-20260706-012135,2026-07-06T00:16:06+08:00,vpn-gw-01,zhang.wei,198.51.100.97,10.20.25.190,login,success,passed,CN-Shenzhen,dev-1111,vpn user=zhang.wei result=success
vpn-20260706-012068,2026-07-06T00:16:50+08:00,vpn-gw-01,admin.li,198.51.100.121,10.20.25.124,reauth,success,passed,SG-Singapore,dev-6553,vpn user=admin.li result=success
vpn-20260706-000328,2026-07-06T00:16:53+08:00,vpn-gw-01,wang.mei,198.51.100.158,10.20.25.181,reauth,success,passed,CN-Beijing,dev-5904,vpn user=wang.mei result=success
vpn-20260706-000084,2026-07-06T00:18:25+08:00,vpn-gw-01,liu.qiang,203.0.113.110,10.20.25.212,login,success,passed,SG-Singapore,dev-1991,vpn user=liu.qiang result=success
vpn-20260706-004834,2026-07-06T00:18:29+08:00,vpn-gw-01,admin.li,203.0.113.111,10.20.25.116,login,success,passed,CN-Shenzhen,dev-6479,vpn user=admin.li result=success
vpn-20260706-008557,2026-07-06T00:18:52+08:00,vpn-gw-01,admin.li,198.51.100.135,10.20.25.15,logout,success,passed,CN-Shenzhen,dev-8459,vpn user=admin.li result=success
vpn-20260706-008170,2026-07-06T00:19:10+08:00,vpn-gw-01,svc_backup,198.51.100.136,10.20.25.34,reauth,success,passed,CN-Beijing,dev-9039,vpn user=svc_backup result=success
vpn-20260706-003982,2026-07-06T00:20:07+08:00,vpn-gw-01,liu.qiang,198.51.100.134,10.20.25.52,logout,success,passed,CN-Beijing,dev-7922,vpn user=liu.qiang result=success
vpn-20260706-003438,2026-07-06T00:21:35+08:00,vpn-gw-01,chen.yu,203.0.113.131,10.20.25.211,login,success,passed,CN-Hangzhou,dev-6144,vpn user=chen.yu result=success
vpn-20260706-007338,2026-07-06T00:21:39+08:00,vpn-gw-01,admin.li,198.51.100.98,10.20.25.72,reauth,success,passed,CN-Shenzhen,dev-2183,vpn user=admin.li result=success
vpn-20260706-012520,2026-07-06T00:22:22+08:00,vpn-gw-01,liu.qiang,198.51.100.94,10.20.25.134,logout,success,passed,CN-Beijing,dev-2816,vpn user=liu.qiang result=success
vpn-20260706-013820,2026-07-06T00:22:31+08:00,vpn-gw-01,chen.yu,198.51.100.32,10.20.25.236,reauth,success,passed,CN-Shenzhen,dev-3747,vpn user=chen.yu result=success
vpn-20260706-008986,2026-07-06T00:22:56+08:00,vpn-gw-01,liu.qiang,203.0.113.217,10.20.25.143,reauth,success,passed,CN-Shenzhen,dev-4489,vpn user=liu.qiang result=success
vpn-20260706-001734,2026-07-06T00:23:35+08:00,vpn-gw-01,chen.yu,198.51.100.13,10.20.25.220,reauth,success,passed,CN-Shanghai,dev-4065,vpn user=chen.yu result=success
vpn-20260706-012644,2026-07-06T00:24:12+08:00,vpn-gw-01,zhang.wei,198.51.100.97,,logout,failed,timeout,SG-Singapore,dev-6823,vpn user=zhang.wei result=failed
vpn-20260706-009883,2026-07-06T00:24:27+08:00,vpn-gw-01,liu.qiang,192.0.2.196,10.20.25.149,reauth,success,passed,CN-Beijing,dev-3054,vpn user=liu.qiang result=success
vpn-20260706-006659,2026-07-06T00:24:38+08:00,vpn-gw-01,zhang.wei,192.0.2.202,10.20.25.162,reauth,success,passed,CN-Beijing,dev-2950,vpn user=zhang.wei result=success
vpn-20260706-001761,2026-07-06T00:25:44+08:00,vpn-gw-01,wang.mei,192.0.2.105,10.20.25.57,login,success,passed,CN-Hangzhou,dev-1127,vpn user=wang.mei result=success
vpn-20260706-004534,2026-07-06T00:26:34+08:00,vpn-gw-01,zhang.wei,192.0.2.110,10.20.25.64,logout,success,passed,CN-Shenzhen,dev-9844,vpn user=zhang.wei result=success
vpn-20260706-004587,2026-07-06T00:28:36+08:00,vpn-gw-01,svc_backup,203.0.113.182,10.20.25.155,login,success,passed,SG-Singapore,dev-6238,vpn user=svc_backup result=success
vpn-20260706-006345,2026-07-06T00:28:55+08:00,vpn-gw-01,admin.li,203.0.113.119,10.20.25.111,reauth,success,passed,CN-Hangzhou,dev-3496,vpn user=admin.li result=success
vpn-20260706-001640,2026-07-06T00:29:02+08:00,vpn-gw-01,zhang.wei,203.0.113.200,10.20.25.216,login,success,passed,CN-Shenzhen,dev-7457,vpn user=zhang.wei result=success
vpn-20260706-010599,2026-07-06T00:29:51+08:00,vpn-gw-01,zhang.wei,203.0.113.26,10.20.25.16,logout,success,passed,CN-Beijing,dev-5078,vpn user=zhang.wei result=success
vpn-20260706-004006,2026-07-06T00:30:08+08:00,vpn-gw-01,liu.qiang,203.0.113.10,10.20.25.111,logout,success,passed,CN-Beijing,dev-6573,vpn user=liu.qiang result=success
vpn-20260706-010992,2026-07-06T00:30:11+08:00,vpn-gw-01,zhang.wei,203.0.113.105,10.20.25.10,reauth,success,passed,CN-Shanghai,dev-7892,vpn user=zhang.wei result=success
vpn-20260706-006818,2026-07-06T00:30:35+08:00,vpn-gw-01,zhang.wei,203.0.113.54,10.20.25.151,reauth,success,passed,CN-Beijing,dev-1081,vpn user=zhang.wei result=success
vpn-20260706-002286,2026-07-06T00:31:01+08:00,vpn-gw-01,admin.li,198.51.100.191,10.20.25.196,reauth,success,passed,SG-Singapore,dev-5251,vpn user=admin.li result=success
vpn-20260706-005530,2026-07-06T00:31:20+08:00,vpn-gw-01,liu.qiang,203.0.113.72,,reauth,failed,timeout,CN-Shanghai,dev-4955,vpn user=liu.qiang result=failed
vpn-20260706-010880,2026-07-06T00:31:32+08:00,vpn-gw-01,zhang.wei,198.51.100.153,10.20.25.234,login,success,passed,SG-Singapore,dev-1519,vpn user=zhang.wei result=success
vpn-20260706-015387,2026-07-06T00:31:46+08:00,vpn-gw-01,wang.mei,198.51.100.186,10.20.25.203,logout,success,passed,SG-Singapore,dev-5470,vpn user=wang.mei result=success
vpn-20260706-009948,2026-07-06T00:32:12+08:00,vpn-gw-01,zhang.wei,198.51.100.164,10.20.25.160,login,success,passed,CN-Shenzhen,dev-5045,vpn user=zhang.wei result=success
vpn-20260706-002586,2026-07-06T00:32:33+08:00,vpn-gw-01,wang.mei,203.0.113.161,10.20.25.22,reauth,success,passed,CN-Beijing,dev-6910,vpn user=wang.mei result=success
vpn-20260706-013137,2026-07-06T00:32:56+08:00,vpn-gw-01,svc_backup,203.0.113.39,10.20.25.166,logout,success,passed,CN-Shenzhen,dev-5446,vpn user=svc_backup result=success
vpn-20260706-009641,2026-07-06T00:33:17+08:00,vpn-gw-01,liu.qiang,203.0.113.199,10.20.25.20,logout,success,passed,CN-Hangzhou,dev-6924,vpn user=liu.qiang result=success
vpn-20260706-009570,2026-07-06T00:33:19+08:00,vpn-gw-01,liu.qiang,198.51.100.236,10.20.25.15,login,success,passed,JP-Tokyo,dev-8645,vpn user=liu.qiang result=success
vpn-20260706-012229,2026-07-06T00:33:34+08:00,vpn-gw-01,chen.yu,203.0.113.16,10.20.25.210,reauth,success,passed,CN-Shenzhen,dev-3791,vpn user=chen.yu result=success
vpn-20260706-013139,2026-07-06T00:33:36+08:00,vpn-gw-01,zhang.wei,203.0.113.199,10.20.25.137,reauth,success,passed,CN-Shenzhen,dev-2298,vpn user=zhang.wei result=success
vpn-20260706-001888,2026-07-06T00:33:53+08:00,vpn-gw-01,chen.yu,198.51.100.114,10.20.25.158,logout,success,passed,CN-Shanghai,dev-4162,vpn user=chen.yu result=success
vpn-20260706-009261,2026-07-06T00:34:10+08:00,vpn-gw-01,admin.li,192.0.2.77,,logout,failed,failed,JP-Tokyo,dev-4672,vpn user=admin.li result=failed
vpn-20260706-012576,2026-07-06T00:35:05+08:00,vpn-gw-01,liu.qiang,192.0.2.47,10.20.25.150,logout,success,passed,CN-Shanghai,dev-3545,vpn user=liu.qiang result=success
vpn-20260706-008689,2026-07-06T00:35:08+08:00,vpn-gw-01,chen.yu,198.51.100.40,10.20.25.225,logout,success,passed,CN-Beijing,dev-9545,vpn user=chen.yu result=success
vpn-20260706-000199,2026-07-06T00:36:01+08:00,vpn-gw-01,liu.qiang,203.0.113.32,10.20.25.151,logout,success,passed,CN-Shenzhen,dev-9602,vpn user=liu.qiang result=success
vpn-20260706-003622,2026-07-06T00:36:03+08:00,vpn-gw-01,svc_backup,198.51.100.239,10.20.25.153,login,success,passed,SG-Singapore,dev-3910,vpn user=svc_backup result=success
vpn-20260706-003400,2026-07-06T00:36:42+08:00,vpn-gw-01,svc_backup,203.0.113.35,10.20.25.119,logout,success,passed,SG-Singapore,dev-7796,vpn user=svc_backup result=success
vpn-20260706-011035,2026-07-06T00:36:50+08:00,vpn-gw-01,zhang.wei,203.0.113.217,10.20.25.85,reauth,success,passed,CN-Shenzhen,dev-3787,vpn user=zhang.wei result=success
vpn-20260706-005879,2026-07-06T00:37:04+08:00,vpn-gw-01,admin.li,192.0.2.91,10.20.25.42,reauth,success,passed,SG-Singapore,dev-2725,vpn user=admin.li result=success
vpn-20260706-004910,2026-07-06T00:38:18+08:00,vpn-gw-01,chen.yu,203.0.113.52,10.20.25.227,logout,success,passed,SG-Singapore,dev-8428,vpn user=chen.yu result=success
vpn-20260706-006814,2026-07-06T00:38:26+08:00,vpn-gw-01,chen.yu,198.51.100.96,10.20.25.57,login,success,passed,JP-Tokyo,dev-7400,vpn user=chen.yu result=success
vpn-20260706-012067,2026-07-06T00:40:11+08:00,vpn-gw-01,admin.li,198.51.100.98,10.20.25.31,reauth,success,passed,CN-Shenzhen,dev-5605,vpn user=admin.li result=success
vpn-20260706-002961,2026-07-06T00:40:42+08:00,vpn-gw-01,svc_backup,198.51.100.67,10.20.25.203,reauth,success,passed,CN-Shanghai,dev-1353,vpn user=svc_backup result=success
vpn-20260706-005608,2026-07-06T00:41:01+08:00,vpn-gw-01,liu.qiang,198.51.100.215,10.20.25.43,login,success,passed,CN-Shenzhen,dev-7785,vpn user=liu.qiang result=success
vpn-20260706-003676,2026-07-06T00:41:07+08:00,vpn-gw-01,chen.yu,203.0.113.181,10.20.25.50,reauth,success,passed,JP-Tokyo,dev-9151,vpn user=chen.yu result=success
vpn-20260706-012676,2026-07-06T00:41:13+08:00,vpn-gw-01,svc_backup,203.0.113.127,10.20.25.192,login,success,passed,SG-Singapore,dev-5648,vpn user=svc_backup result=success
vpn-20260706-010295,2026-07-06T00:41:52+08:00,vpn-gw-01,liu.qiang,203.0.113.55,10.20.25.99,logout,success,passed,CN-Hangzhou,dev-9759,vpn user=liu.qiang result=success
vpn-20260706-001000,2026-07-06T00:43:16+08:00,vpn-gw-01,zhang.wei,203.0.113.91,10.20.25.61,login,success,passed,CN-Shanghai,dev-5761,vpn user=zhang.wei result=success
vpn-20260706-015807,2026-07-06T00:43:24+08:00,vpn-gw-01,liu.qiang,203.0.113.150,10.20.25.210,logout,success,passed,CN-Shanghai,dev-1769,vpn user=liu.qiang result=success
vpn-20260706-004234,2026-07-06T00:43:35+08:00,vpn-gw-01,zhang.wei,203.0.113.71,,login,failed,timeout,CN-Beijing,dev-6410,vpn user=zhang.wei result=failed
vpn-20260706-006638,2026-07-06T00:44:51+08:00,vpn-gw-01,svc_backup,198.51.100.60,10.20.25.211,logout,success,passed,CN-Beijing,dev-9077,vpn user=svc_backup result=success
vpn-20260706-004607,2026-07-06T00:44:53+08:00,vpn-gw-01,liu.qiang,203.0.113.178,10.20.25.92,logout,success,passed,CN-Beijing,dev-3380,vpn user=liu.qiang result=success
vpn-20260706-001576,2026-07-06T00:44:55+08:00,vpn-gw-01,zhang.wei,203.0.113.50,10.20.25.159,logout,success,passed,CN-Shanghai,dev-6275,vpn user=zhang.wei result=success
vpn-20260706-004676,2026-07-06T00:44:57+08:00,vpn-gw-01,chen.yu,203.0.113.100,,reauth,failed,failed,CN-Hangzhou,dev-1895,vpn user=chen.yu result=failed
vpn-20260706-015722,2026-07-06T00:45:44+08:00,vpn-gw-01,chen.yu,198.51.100.168,,logout,failed,failed,CN-Beijing,dev-9399,vpn user=chen.yu result=failed
vpn-20260706-009905,2026-07-06T00:46:02+08:00,vpn-gw-01,chen.yu,203.0.113.119,,logout,failed,failed,CN-Shanghai,dev-9419,vpn user=chen.yu result=failed
vpn-20260706-000200,2026-07-06T00:46:34+08:00,vpn-gw-01,chen.yu,203.0.113.171,10.20.25.225,login,success,passed,SG-Singapore,dev-6080,vpn user=chen.yu result=success
vpn-20260706-006957,2026-07-06T00:46:54+08:00,vpn-gw-01,wang.mei,203.0.113.79,10.20.25.10,logout,success,passed,JP-Tokyo,dev-9270,vpn user=wang.mei result=success
vpn-20260706-004284,2026-07-06T00:46:55+08:00,vpn-gw-01,wang.mei,203.0.113.141,10.20.25.164,logout,success,passed,JP-Tokyo,dev-6288,vpn user=wang.mei result=success
vpn-20260706-006521,2026-07-06T00:48:25+08:00,vpn-gw-01,svc_backup,198.51.100.207,10.20.25.168,logout,success,passed,CN-Shenzhen,dev-9984,vpn user=svc_backup result=success
vpn-20260706-014454,2026-07-06T00:48:29+08:00,vpn-gw-01,svc_backup,203.0.113.33,10.20.25.109,reauth,success,passed,CN-Hangzhou,dev-2998,vpn user=svc_backup result=success
vpn-20260706-004666,2026-07-06T00:48:34+08:00,vpn-gw-01,admin.li,203.0.113.125,10.20.25.226,reauth,success,passed,CN-Shenzhen,dev-2657,vpn user=admin.li result=success
vpn-20260706-014493,2026-07-06T00:49:07+08:00,vpn-gw-01,chen.yu,198.51.100.151,10.20.25.182,logout,success,passed,JP-Tokyo,dev-7224,vpn user=chen.yu result=success
vpn-20260706-013933,2026-07-06T00:49:36+08:00,vpn-gw-01,svc_backup,203.0.113.162,10.20.25.44,login,success,passed,SG-Singapore,dev-8385,vpn user=svc_backup result=success
vpn-20260706-005057,2026-07-06T00:49:58+08:00,vpn-gw-01,liu.qiang,192.0.2.176,10.20.25.53,login,success,passed,CN-Hangzhou,dev-9399,vpn user=liu.qiang result=success
vpn-20260706-000018,2026-07-06T00:50:01+08:00,vpn-gw-01,svc_backup,198.51.100.116,10.20.25.68,reauth,success,passed,JP-Tokyo,dev-5030,vpn user=svc_backup result=success
vpn-20260706-012991,2026-07-06T00:50:05+08:00,vpn-gw-01,liu.qiang,198.51.100.75,,reauth,failed,timeout,CN-Beijing,dev-4108,vpn user=liu.qiang result=failed
vpn-20260706-006820,2026-07-06T00:50:18+08:00,vpn-gw-01,zhang.wei,192.0.2.176,10.20.25.48,logout,success,passed,SG-Singapore,dev-6975,vpn user=zhang.wei result=success
vpn-20260706-015253,2026-07-06T00:50:21+08:00,vpn-gw-01,chen.yu,203.0.113.208,10.20.25.20,reauth,success,passed,CN-Shenzhen,dev-5727,vpn user=chen.yu result=success
vpn-20260706-015585,2026-07-06T00:50:28+08:00,vpn-gw-01,chen.yu,192.0.2.154,10.20.25.149,login,success,passed,CN-Shanghai,dev-9982,vpn user=chen.yu result=success
vpn-20260706-008522,2026-07-06T00:50:34+08:00,vpn-gw-01,liu.qiang,203.0.113.132,,login,failed,timeout,SG-Singapore,dev-1409,vpn user=liu.qiang result=failed
