event_id,timestamp,scanner,target_ip,plugin_id,severity,title,result,raw
vuln-20260706-003506,2026-07-02T01:18:22+08:00,10.20.90.21,10.20.10.21,17620,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-004752,2026-07-02T01:18:22+08:00,10.20.90.21,10.20.30.21,35741,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-011320,2026-07-02T01:18:22+08:00,10.20.90.21,10.20.10.22,17088,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-004432,2026-07-02T01:18:23+08:00,10.20.90.21,10.20.30.21,58778,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-005797,2026-07-02T01:18:23+08:00,10.20.90.21,10.20.10.21,17609,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-006118,2026-07-02T01:18:23+08:00,10.20.90.21,10.20.10.21,19292,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-008955,2026-07-02T01:18:23+08:00,10.20.90.21,10.20.30.21,62205,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-003754,2026-07-02T01:18:24+08:00,10.20.90.21,10.20.30.21,70580,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-005099,2026-07-02T01:18:24+08:00,10.20.90.21,10.20.60.21,51906,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-009517,2026-07-02T01:18:25+08:00,10.20.90.21,10.20.10.22,22842,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-000089,2026-07-02T01:18:26+08:00,10.20.90.21,10.20.60.21,70490,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-000597,2026-07-02T01:18:26+08:00,10.20.90.21,10.20.10.21,41954,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-000866,2026-07-02T01:18:26+08:00,10.20.90.21,10.20.10.21,29576,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-008089,2026-07-02T01:18:26+08:00,10.20.90.21,10.20.60.21,43095,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-000646,2026-07-02T01:18:27+08:00,10.20.90.21,10.20.60.21,87932,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-000934,2026-07-02T01:18:27+08:00,10.20.90.21,10.20.30.21,24645,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-003320,2026-07-02T01:18:27+08:00,10.20.90.21,10.20.10.21,87109,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-010746,2026-07-02T01:18:27+08:00,10.20.90.21,10.20.60.21,17894,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-013993,2026-07-02T01:18:27+08:00,10.20.90.21,10.20.60.21,94937,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-004800,2026-07-02T01:18:28+08:00,10.20.90.21,10.20.10.21,95583,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-008815,2026-07-02T01:18:28+08:00,10.20.90.21,10.20.30.21,43445,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-010876,2026-07-02T01:18:28+08:00,10.20.90.21,10.20.30.21,87794,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-013096,2026-07-02T01:18:28+08:00,10.20.90.21,10.20.60.21,39378,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-014142,2026-07-02T01:18:28+08:00,10.20.90.21,10.20.60.21,12868,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-015177,2026-07-02T01:18:28+08:00,10.20.90.21,10.20.30.21,92517,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-015348,2026-07-02T01:18:28+08:00,10.20.90.21,10.20.10.22,70233,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-001520,2026-07-02T01:18:29+08:00,10.20.90.21,10.20.10.21,43006,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-005045,2026-07-02T01:18:29+08:00,10.20.90.21,10.20.30.21,62571,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-005835,2026-07-02T01:18:29+08:00,10.20.90.21,10.20.10.22,22133,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-006113,2026-07-02T01:18:29+08:00,10.20.90.21,10.20.10.22,42613,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-008179,2026-07-02T01:18:29+08:00,10.20.90.21,10.20.10.21,70229,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-000506,2026-07-02T01:18:30+08:00,10.20.90.21,10.20.10.21,93192,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-006855,2026-07-02T01:18:30+08:00,10.20.90.21,10.20.30.21,13342,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-011532,2026-07-02T01:18:30+08:00,10.20.90.21,10.20.60.21,46664,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-011673,2026-07-02T01:18:30+08:00,10.20.90.21,10.20.10.22,39921,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-012526,2026-07-02T01:18:30+08:00,10.20.90.21,10.20.30.21,81497,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-013273,2026-07-02T01:18:30+08:00,10.20.90.21,10.20.10.21,81075,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-014130,2026-07-02T01:18:30+08:00,10.20.90.21,10.20.10.22,23191,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-002004,2026-07-02T01:18:31+08:00,10.20.90.21,10.20.10.21,73997,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-004242,2026-07-02T01:18:31+08:00,10.20.90.21,10.20.60.21,28649,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-007143,2026-07-02T01:18:31+08:00,10.20.90.21,10.20.10.22,79773,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-008301,2026-07-02T01:18:31+08:00,10.20.90.21,10.20.30.21,69129,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-011995,2026-07-02T01:18:31+08:00,10.20.90.21,10.20.10.21,40615,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-013415,2026-07-02T01:18:31+08:00,10.20.90.21,10.20.10.21,46287,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-014762,2026-07-02T01:18:31+08:00,10.20.90.21,10.20.10.21,64156,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-015896,2026-07-02T01:18:31+08:00,10.20.90.21,10.20.30.21,54665,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-001797,2026-07-02T01:18:32+08:00,10.20.90.21,10.20.10.21,72673,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-004096,2026-07-02T01:18:32+08:00,10.20.90.21,10.20.10.22,15036,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-005716,2026-07-02T01:18:32+08:00,10.20.90.21,10.20.10.22,60981,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-009034,2026-07-02T01:18:32+08:00,10.20.90.21,10.20.10.21,57936,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-011753,2026-07-02T01:18:32+08:00,10.20.90.21,10.20.30.21,19864,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-012111,2026-07-02T01:18:32+08:00,10.20.90.21,10.20.10.21,47235,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-000306,2026-07-02T01:18:33+08:00,10.20.90.21,10.20.30.21,79538,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-010013,2026-07-02T01:18:33+08:00,10.20.90.21,10.20.10.22,72781,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-010045,2026-07-02T01:18:33+08:00,10.20.90.21,10.20.10.21,63863,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-015992,2026-07-02T01:18:33+08:00,10.20.90.21,10.20.10.22,81761,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-002189,2026-07-02T01:18:34+08:00,10.20.90.21,10.20.10.21,36533,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-006349,2026-07-02T01:18:34+08:00,10.20.90.21,10.20.30.21,13896,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-015505,2026-07-02T01:18:34+08:00,10.20.90.21,10.20.10.21,50944,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-000249,2026-07-02T01:18:35+08:00,10.20.90.21,10.20.10.22,52609,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-000647,2026-07-02T01:18:35+08:00,10.20.90.21,10.20.10.22,57673,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-003579,2026-07-02T01:18:35+08:00,10.20.90.21,10.20.60.21,68352,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-005343,2026-07-02T01:18:35+08:00,10.20.90.21,10.20.60.21,70719,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-010910,2026-07-02T01:18:35+08:00,10.20.90.21,10.20.60.21,59003,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-005443,2026-07-02T01:18:36+08:00,10.20.90.21,10.20.10.22,56236,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-011289,2026-07-02T01:18:36+08:00,10.20.90.21,10.20.10.22,89698,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-012546,2026-07-02T01:18:36+08:00,10.20.90.21,10.20.30.21,23757,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-004345,2026-07-02T01:18:37+08:00,10.20.90.21,10.20.10.21,27672,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-005250,2026-07-02T01:18:37+08:00,10.20.90.21,10.20.60.21,63153,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-007434,2026-07-02T01:18:37+08:00,10.20.90.21,10.20.60.21,32847,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-012701,2026-07-02T01:18:37+08:00,10.20.90.21,10.20.10.22,71101,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-015523,2026-07-02T01:18:37+08:00,10.20.90.21,10.20.10.22,22038,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-004394,2026-07-02T01:18:38+08:00,10.20.90.21,10.20.10.21,28083,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-004408,2026-07-02T01:18:38+08:00,10.20.90.21,10.20.10.21,67633,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-005759,2026-07-02T01:18:38+08:00,10.20.90.21,10.20.60.21,70920,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-009456,2026-07-02T01:18:38+08:00,10.20.90.21,10.20.10.21,76389,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-011147,2026-07-02T01:18:38+08:00,10.20.90.21,10.20.10.22,66201,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-007053,2026-07-02T01:18:39+08:00,10.20.90.21,10.20.60.21,72266,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-007168,2026-07-02T01:18:39+08:00,10.20.90.21,10.20.60.21,74761,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-010462,2026-07-02T01:18:39+08:00,10.20.90.21,10.20.30.21,50017,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-011954,2026-07-02T01:18:39+08:00,10.20.90.21,10.20.10.21,73982,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-010815,2026-07-02T01:18:40+08:00,10.20.90.21,10.20.30.21,63522,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-011108,2026-07-02T01:18:40+08:00,10.20.90.21,10.20.10.22,74005,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-002946,2026-07-02T01:18:41+08:00,10.20.90.21,10.20.10.21,98570,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-003536,2026-07-02T01:18:41+08:00,10.20.90.21,10.20.30.21,13281,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-012387,2026-07-02T01:18:41+08:00,10.20.90.21,10.20.10.22,22224,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-013447,2026-07-02T01:18:41+08:00,10.20.90.21,10.20.60.21,72417,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-015030,2026-07-02T01:18:41+08:00,10.20.90.21,10.20.60.21,45171,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-008697,2026-07-02T01:18:42+08:00,10.20.90.21,10.20.10.22,85361,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-015756,2026-07-02T01:18:42+08:00,10.20.90.21,10.20.60.21,63542,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-011112,2026-07-02T01:18:43+08:00,10.20.90.21,10.20.10.22,77366,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-012677,2026-07-02T01:18:43+08:00,10.20.90.21,10.20.10.21,96512,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-014235,2026-07-02T01:18:43+08:00,10.20.90.21,10.20.10.21,79403,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-007838,2026-07-02T01:18:44+08:00,10.20.90.21,10.20.10.21,19165,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-008876,2026-07-02T01:18:44+08:00,10.20.90.21,10.20.10.21,15577,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-009167,2026-07-02T01:18:44+08:00,10.20.90.21,10.20.60.21,83254,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-009999,2026-07-02T01:18:44+08:00,10.20.90.21,10.20.10.22,85376,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-013872,2026-07-02T01:18:44+08:00,10.20.90.21,10.20.60.21,32060,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-006783,2026-07-02T01:18:45+08:00,10.20.90.21,10.20.10.22,68547,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-009078,2026-07-02T01:18:45+08:00,10.20.90.21,10.20.60.21,57655,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-010217,2026-07-02T01:18:45+08:00,10.20.90.21,10.20.60.21,25588,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-012456,2026-07-02T01:18:45+08:00,10.20.90.21,10.20.60.21,62507,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-014792,2026-07-02T01:18:45+08:00,10.20.90.21,10.20.10.21,64293,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-006998,2026-07-02T01:18:46+08:00,10.20.90.21,10.20.30.21,57727,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-007768,2026-07-02T01:18:46+08:00,10.20.90.21,10.20.10.22,64313,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-008125,2026-07-02T01:18:46+08:00,10.20.90.21,10.20.30.21,32057,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-008530,2026-07-02T01:18:46+08:00,10.20.90.21,10.20.10.22,70082,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-011104,2026-07-02T01:18:47+08:00,10.20.90.21,10.20.10.22,76673,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-011635,2026-07-02T01:18:47+08:00,10.20.90.21,10.20.30.21,75687,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-012135,2026-07-02T01:18:47+08:00,10.20.90.21,10.20.10.22,76628,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-015698,2026-07-02T01:18:47+08:00,10.20.90.21,10.20.60.21,21773,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-000163,2026-07-02T01:18:48+08:00,10.20.90.21,10.20.30.21,11701,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-002198,2026-07-02T01:18:48+08:00,10.20.90.21,10.20.30.21,97801,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-000025,2026-07-02T01:18:49+08:00,10.20.90.21,10.20.10.21,37267,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-008499,2026-07-02T01:18:49+08:00,10.20.90.21,10.20.30.21,39550,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-014341,2026-07-02T01:18:49+08:00,10.20.90.21,10.20.30.21,40840,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-015897,2026-07-02T01:18:49+08:00,10.20.90.21,10.20.30.21,21627,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-000275,2026-07-02T01:18:50+08:00,10.20.90.21,10.20.10.22,10251,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-001380,2026-07-02T01:18:50+08:00,10.20.90.21,10.20.30.21,73756,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-002643,2026-07-02T01:18:51+08:00,10.20.90.21,10.20.60.21,42977,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-003785,2026-07-02T01:18:51+08:00,10.20.90.21,10.20.30.21,92624,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-009134,2026-07-02T01:18:51+08:00,10.20.90.21,10.20.10.21,13130,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-011181,2026-07-02T01:18:51+08:00,10.20.90.21,10.20.30.21,16071,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-004207,2026-07-02T01:18:52+08:00,10.20.90.21,10.20.30.21,28765,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-011017,2026-07-02T01:18:52+08:00,10.20.90.21,10.20.10.22,98408,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-001651,2026-07-02T01:18:53+08:00,10.20.90.21,10.20.60.21,73120,info,Missing security header,detected,scheduled vulnerability scan
